Precinct_Lon,Precinct_Lat,US_CONG,CO_SEN,CO_HSE,ARAP,COMM,Precinct,PRECINCT,HYPERLINK,created_us,created_da,last_edite,last_edi_1,Voter_Coun,Voter_Co_1,Shape_Leng,Shape_Area,VSPC_Name,Address,City,State,ZIP,VSPC_Lat,VSPC_Lon,Area_Lead,Precinct_Lead,Hand_Counter_1,Hand_Counter_2,Hand_Counter_3,Hand_Counter_4,Hand_Counter_5,Hand_Counter_6,Hand_Counter_7,Hand_Counter_8,Hand_Counter_9,Hand_Counter_10,VSPC_Rebalanced
-104.8248043,39.63553599,6,27,40,3,0,6274003269,269,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_269.pdf,AC,2022/02/02,AC,2025/10/20,1365,2025/10/20,0.0274738789,0.00004610337,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,Greenwood Village City Hall
-104.819837,39.63308099,6,27,40,3,0,6274003270,270,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_270.pdf,AC,2022/02/02,AC,2025/10/20,1239,2025/10/20,0.04694344581,0.00006524635,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,Greenwood Village City Hall
-104.8126432,39.63192165,6,27,40,3,1,6274003271,271,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_271.pdf,AC,2022/02/02,AC,2025/10/20,1116,2025/10/20,0.04294671376,0.00006526111,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,Greenwood Village City Hall
-104.8261167,39.62761783,6,27,40,3,0,6274003272,272,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_272.pdf,AC,2022/02/02,AC,2025/10/20,560,2025/10/20,0.03875998125,0.00003899976,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,Greenwood Village City Hall
-104.8176288,39.62705844,6,27,40,3,0,6274003273,273,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_273.pdf,AC,2022/02/02,AC,2025/10/20,1177,2025/10/20,0.03173772351,0.00005070799,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,Greenwood Village City Hall
-104.8470751,39.6581735,6,27,40,3,0,6274003424,424,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_424.pdf,AC,2022/02/02,AC,2025/10/20,52,2025/10/20,0.01480660792,0.00000512211,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,Greenwood Village City Hall
-104.8242267,39.64215377,6,29,40,3,0,6294003448,448,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_448.pdf,AC,2022/02/02,AC,2025/10/20,1679,2025/10/20,0.03381822184,0.00006737346,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,Greenwood Village City Hall
-104.8564482,39.69278957,6,29,41,3,0,6294103416,416,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_416.pdf,AC,2022/02/02,AC,2025/10/20,1615,2025/10/20,0.05257865294,0.00014187034,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,Heather Gardens
-104.8608556,39.68580059,6,29,41,3,0,6294103417,417,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_417.pdf,AC,2022/02/02,AC,2025/10/20,1102,2025/10/20,0.03650948592,0.00007246761,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,Heather Gardens
-104.8515303,39.6852304,6,29,41,3,0,6294103418,418,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_418.pdf,AC,2022/02/02,AC,2025/10/20,963,2025/10/20,0.03121097058,0.00005831298,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,Heather Gardens
-104.8519318,39.67842015,6,29,41,3,0,6294103420,420,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_420.pdf,AC,2022/02/02,AC,2025/10/20,1613,2025/10/20,0.03327991918,0.00006798906,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,Heather Gardens
-104.8552987,39.67088317,6,29,41,3,0,6294103421,421,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_421.pdf,AC,2022/02/02,AC,2025/10/20,550,2025/10/20,0.033796577,0.00004832473,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,Heather Gardens
-104.8496435,39.67077558,6,29,41,3,0,6294103422,422,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_422.pdf,AC,2022/02/02,AC,2025/10/20,722,2025/10/20,0.02494657261,0.00003292615,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,Heather Gardens
-104.856793,39.66395211,6,29,41,3,0,6294103423,423,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_423.pdf,AC,2022/02/02,AC,2025/10/20,1468,2025/10/20,0.0587318195,0.00014990871,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,Heather Gardens
-104.8429973,39.66320587,6,29,41,3,0,6294103425,425,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_425.pdf,AC,2022/02/02,AC,2025/10/20,1504,2025/10/20,0.03932230692,0.00007256678,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,Heather Gardens
-104.8419737,39.67134633,6,29,41,3,0,6294103427,427,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_427.pdf,AC,2022/02/02,AC,2025/10/20,1518,2025/10/20,0.03954629251,0.00007649211,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,Heather Gardens
-104.833077,39.67118691,6,29,41,3,0,6294103428,428,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_428.pdf,AC,2022/02/02,AC,2025/10/20,1057,2025/10/20,0.02952970141,0.00005611357,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,Heather Gardens
-104.8425475,39.67847588,6,29,41,3,0,6294103429,429,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_429.pdf,AC,2022/02/02,AC,2025/10/20,824,2025/10/20,0.03318781646,0.00006765673,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,Heather Gardens
-104.8332892,39.67849203,6,29,41,3,0,6294103430,430,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_430.pdf,AC,2022/02/02,AC,2025/10/20,1087,2025/10/20,0.03213144156,0.00006399306,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,Heather Gardens
-104.8427776,39.68551382,6,29,41,3,0,6294103431,431,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_431.pdf,AC,2022/02/02,AC,2025/10/20,653,2025/10/20,0.0324460502,0.00006270889,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,Heather Gardens
-104.8424162,39.69270872,6,29,41,3,0,6294103432,432,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_432.pdf,AC,2022/02/02,AC,2025/10/20,1306,2025/10/20,0.03588242814,0.0000709791,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,Heather Gardens
-104.833424,39.68926028,6,29,41,3,0,6294103433,433,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_433.pdf,AC,2022/02/02,AC,2025/10/20,964,2025/10/20,0.04926895491,0.00013353292,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,Heather Gardens
-104.8240937,39.69301867,6,29,41,3,0,6294103434,434,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_434.pdf,AC,2022/02/02,AC,2025/10/20,1178,2025/10/20,0.03412943102,0.00007014391,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,Heather Gardens
-104.8240162,39.68573065,6,29,41,3,0,6294103436,436,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_436.pdf,AC,2022/02/02,AC,2025/10/20,1475,2025/10/20,0.03365180967,0.00006891106,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,Heather Gardens
-104.8311892,39.7036484,6,29,42,3,0,6294203521,521,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_521.pdf,AC,2022/02/02,AC,2025/10/20,910,2025/10/20,0.04450069274,0.00008009888,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,Heather Gardens
-104.823865,39.70347061,6,29,42,3,0,6294203534,534,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_534.pdf,AC,2022/02/02,AC,2025/10/20,962,2025/10/20,0.04699888341,0.00013146143,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,Heather Gardens
-104.8144115,39.70415199,6,29,42,3,0,6294203535,535,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_535.pdf,AC,2022/02/02,AC,2025/10/20,924,2025/10/20,0.04417743224,0.00010093852,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,Heather Gardens
-104.8167273,39.69856025,6,29,42,3,0,6294203536,536,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_536.pdf,AC,2022/02/02,AC,2025/10/20,731,2025/10/20,0.01855848716,0.00002148489,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,Heather Gardens
-104.8078533,39.70255907,6,29,42,3,0,6294203542,542,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_542.pdf,AC,2022/02/02,AC,2025/10/20,523,2025/10/20,0.03288355971,0.00004983043,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,Heather Gardens
-104.3507434,39.65137371,4,21,56,3,1,4215603363,363,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_363.pdf,AC,2022/02/02,AC,2025/10/20,2043,2025/10/20,0.6101889203,0.02280338921,Kelver Library,585 S Main St,Byers,CO,80103,39.7088,-104.2235,,,,,,,,,,,,,Kelver Library
-104.2107624,39.66274318,4,21,56,3,0,4215603364,364,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_364.pdf,AC,2022/02/02,AC,2025/10/20,1647,2025/10/20,0.7224522247,0.02442685737,Kelver Library,585 S Main St,Byers,CO,80103,39.7088,-104.2235,,,,,,,,,,,,,Kelver Library
-103.9273048,39.6496516,4,21,56,3,0,4215603365,365,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_365.pdf,AC,2022/02/02,AC,2025/10/20,1082,2025/10/20,1.279903586,0.07609648614,Kelver Library,585 S Main St,Byers,CO,80103,39.7088,-104.2235,,,,,,,,,,,,,Kelver Library
-104.759915,39.70695454,6,28,36,3,1,6283603551,551,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_551.pdf,AC,2022/02/02,AC,2025/10/20,929,2025/10/20,0.2051239159,0.00161469053,Mission Viejo Library,15324 E Hampden Cir,Aurora,CO,80013,39.708,-104.7846,,,,,,,,,,,,,Mission Viejo Library
-104.7848698,39.70319861,6,29,36,3,0,6293603552,552,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_552.pdf,AC,2022/02/02,AC,2025/10/20,1110,2025/10/20,0.03682436857,0.00007072561,Mission Viejo Library,15324 E Hampden Cir,Aurora,CO,80013,39.708,-104.7846,,,,,,,,,,,,,Mission Viejo Library
-104.7810712,39.69886856,6,29,36,3,0,6293603553,553,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_553.pdf,AC,2022/02/02,AC,2025/10/20,1433,2025/10/20,0.04634383328,0.00008037817,Mission Viejo Library,15324 E Hampden Cir,Aurora,CO,80013,39.708,-104.7846,,,,,,,,,,,,,Mission Viejo Library
-104.7947645,39.67086261,6,29,41,3,0,6294103451,451,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_451.pdf,AC,2022/02/02,AC,2025/10/20,681,2025/10/20,0.02915170823,0.00004427783,City of Aurora Municipal Center,15151 E Alameda Pkwy,Aurora,CO,80012,39.7008,-104.7999,,,,,,,,,,,,,Mission Viejo Library
-104.7860446,39.67773106,6,29,41,3,0,6294103472,472,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_472.pdf,AC,2022/02/02,AC,2025/10/20,1200,2025/10/20,0.03859594412,0.00008381093,City of Aurora Municipal Center,15151 E Alameda Pkwy,Aurora,CO,80012,39.7008,-104.7999,,,,,,,,,,,,,Mission Viejo Library
-104.7947687,39.69189471,6,29,41,3,0,6294103539,539,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_539.pdf,AC,2022/02/02,AC,2025/10/20,1143,2025/10/20,0.03935467047,0.0000758912,City of Aurora Municipal Center,15151 E Alameda Pkwy,Aurora,CO,80012,39.7008,-104.7999,,,,,,,,,,,,,Mission Viejo Library
-104.7841103,39.69400199,6,29,41,3,0,6294103554,554,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_554.pdf,AC,2022/02/02,AC,2025/10/20,1188,2025/10/20,0.03706507427,0.00006685334,City of Aurora Municipal Center,15151 E Alameda Pkwy,Aurora,CO,80012,39.7008,-104.7999,,,,,,,,,,,,,Mission Viejo Library
-104.7744762,39.69203797,6,29,41,3,0,6294103555,555,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_555.pdf,AC,2022/02/02,AC,2025/10/20,1042,2025/10/20,0.03166589919,0.00004209714,Mission Viejo Library,15324 E Hampden Cir,Aurora,CO,80013,39.708,-104.7846,,,,,,,,,,,,,Mission Viejo Library
-104.7861766,39.68881154,6,29,41,3,0,6294103558,558,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_558.pdf,AC,2022/02/02,AC,2025/10/20,1108,2025/10/20,0.03193637697,0.00006083948,City of Aurora Municipal Center,15151 E Alameda Pkwy,Aurora,CO,80012,39.7008,-104.7999,,,,,,,,,,,,,Mission Viejo Library
-104.7775475,39.6861986,6,29,41,3,0,6294103559,559,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_559.pdf,AC,2022/02/02,AC,2025/10/20,915,2025/10/20,0.03823113133,0.00006901692,Mission Viejo Library,15324 E Hampden Cir,Aurora,CO,80013,39.708,-104.7846,,,,,,,,,,,,,Mission Viejo Library
-104.7864444,39.68380376,6,29,41,3,0,6294103560,560,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_560.pdf,AC,2022/02/02,AC,2025/10/20,535,2025/10/20,0.02540034351,0.00003237025,City of Aurora Municipal Center,15151 E Alameda Pkwy,Aurora,CO,80012,39.7008,-104.7999,,,,,,,,,,,,,Mission Viejo Library
-104.7966197,39.69839995,6,29,42,3,0,6294203540,540,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_540.pdf,AC,2022/02/02,AC,2025/10/20,775,2025/10/20,0.03213228535,0.00004110364,City of Aurora Municipal Center,15151 E Alameda Pkwy,Aurora,CO,80012,39.7008,-104.7999,,,,,,,,,,,,,Mission Viejo Library
-104.7230072,39.69119165,6,28,36,3,0,6283603501,501,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_501.pdf,AC,2022/02/02,AC,2025/10/20,776,2025/10/20,0.1378897388,0.0005205954,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,Parkside Village Retirement Resort
-104.7196444,39.71721566,6,28,36,3,0,6283603502,502,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_502.pdf,AC,2022/02/02,AC,2025/10/20,2970,2025/10/20,0.1688100049,0.00145192176,Parkside Village Retirement Resort,14501 E Crestline Dr,Aurora,CO,80015,39.7093,-104.7195,,,,,,,,,,,,,Parkside Village Retirement Resort
-104.694361,39.72992906,6,28,36,3,0,6283603561,561,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_561.pdf,AC,2022/02/02,AC,2025/10/20,1921,2025/10/20,0.1335156158,0.00068304226,Parkside Village Retirement Resort,14501 E Crestline Dr,Aurora,CO,80015,39.7093,-104.7195,,,,,,,,,,,,,Parkside Village Retirement Resort
-104.6924896,39.71835722,6,28,36,3,0,6283603563,563,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_563.pdf,AC,2022/02/02,AC,2025/10/20,1930,2025/10/20,0.04786177341,0.00013694654,Parkside Village Retirement Resort,14501 E Crestline Dr,Aurora,CO,80015,39.7093,-104.7195,,,,,,,,,,,,,Parkside Village Retirement Resort
-104.8752443,39.7364978,6,28,42,3,0,6284203503,503,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_503.pdf,AC,2022/02/02,AC,2025/10/20,2073,2025/10/20,0.0523056869,0.00013768244,Aurora Center for Active Adults,30 Del Mar Cir,Aurora,CO,80011,39.7291,-104.864,,,,,,,,,,,,,Pickens Technical College
-104.8752962,39.72925115,6,28,42,3,0,6284203504,504,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_504.pdf,AC,2022/02/02,AC,2025/10/20,1049,2025/10/20,0.05307482853,0.00013699472,Aurora Center for Active Adults,30 Del Mar Cir,Aurora,CO,80011,39.7291,-104.864,,,,,,,,,,,,,Pickens Technical College
-104.8502789,39.71696406,6,28,42,3,0,6284203512,512,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_512.pdf,AC,2022/02/02,AC,2025/10/20,1021,2025/10/20,0.02969352709,0.00004405874,Pickens Technical College,500 Airport Blvd Bldg E,Aurora,CO,80011,39.7299,-104.8395,,,,,,,,,,,,,Pickens Technical College
-104.837046,39.71668204,6,28,42,3,0,6284203523,523,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_523.pdf,AC,2022/02/02,AC,2025/10/20,1356,2025/10/20,0.06484624471,0.00022665308,Pickens Technical College,500 Airport Blvd Bldg E,Aurora,CO,80011,39.7299,-104.8395,,,,,,,,,,,,,Pickens Technical College
-104.8356851,39.72388828,6,28,42,3,0,6284203524,524,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_524.pdf,AC,2022/02/02,AC,2025/10/20,919,2025/10/20,0.05239113019,0.00007884908,Pickens Technical College,500 Airport Blvd Bldg E,Aurora,CO,80011,39.7299,-104.8395,,,,,,,,,,,,,Pickens Technical College
-104.8431938,39.73032548,6,28,42,3,0,6284203525,525,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_525.pdf,AC,2022/02/02,AC,2025/10/20,962,2025/10/20,0.04257810536,0.00007978604,Pickens Technical College,500 Airport Blvd Bldg E,Aurora,CO,80011,39.7299,-104.8395,,,,,,,,,,,,,Pickens Technical College
-104.8367953,39.73189568,6,28,42,3,0,6284203526,526,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_526.pdf,AC,2022/02/02,AC,2025/10/20,904,2025/10/20,0.03590522568,0.00005978659,Pickens Technical College,500 Airport Blvd Bldg E,Aurora,CO,80011,39.7299,-104.8395,,,,,,,,,,,,,Pickens Technical College
-104.8495241,39.69994283,6,29,42,3,0,6294203518,518,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_518.pdf,AC,2022/02/02,AC,2025/10/20,701,2025/10/20,0.02316383352,0.00003148269,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,Pickens Technical College
-104.8438643,39.69997867,6,29,42,3,0,6294203519,519,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_519.pdf,AC,2022/02/02,AC,2025/10/20,788,2025/10/20,0.02690150645,0.00004369529,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,Pickens Technical College
-104.8364769,39.70383933,6,29,42,3,0,6294203520,520,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_520.pdf,AC,2022/02/02,AC,2025/10/20,1017,2025/10/20,0.04556290776,0.00007674204,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,Pickens Technical College
-104.8425699,39.70723691,6,29,42,3,0,6294203522,522,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_522.pdf,AC,2022/02/02,AC,2025/10/20,1110,2025/10/20,0.03736637963,0.00007379167,Pickens Technical College,500 Airport Blvd Bldg E,Aurora,CO,80011,39.7299,-104.8395,,,,,,,,,,,,,Pickens Technical College
-104.8544019,39.60693539,6,26,37,3,0,6263703245,245,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_245.pdf,AC,2022/02/02,AC,2025/10/20,514,2025/10/20,0.02160771919,0.0000246601,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.582,-104.8664,,,,,,,,,,,,,Smoky Hill Library
-104.8619697,39.60298809,6,26,37,3,0,6263703246,246,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_246.pdf,AC,2022/02/02,AC,2025/10/20,1122,2025/10/20,0.0418963836,0.00005833237,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.582,-104.8664,,,,,,,,,,,,,Smoky Hill Library
-104.7969095,39.59204775,6,27,37,3,0,6273703206,206,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_206.pdf,AC,2022/02/02,AC,2025/10/20,46,2025/10/20,0.03751287801,0.00004650397,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.582,-104.8664,,,,,,,,,,,,,Smoky Hill Library
-104.7840868,39.58755652,6,27,37,3,0,6273703207,207,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_207.pdf,AC,2022/02/02,AC,2025/10/20,622,2025/10/20,0.075415707,0.00031300095,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.582,-104.8664,,,,,,,,,,,,,Smoky Hill Library
-104.7685542,39.58232179,6,27,37,3,1,6273703213,213,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_213.pdf,AC,2022/02/02,AC,2025/10/20,1534,2025/10/20,0.1293395662,0.0005875792,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.582,-104.8664,,,,,,,,,,,,,Smoky Hill Library
-104.7438236,39.58518741,6,27,37,3,0,6273703216,216,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_216.pdf,AC,2022/02/02,AC,2025/10/20,306,2025/10/20,0.09286478387,0.00015971695,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.582,-104.8664,,,,,,,,,,,,,Smoky Hill Library
-104.8340363,39.57928748,6,27,37,3,0,6273703243,243,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_243.pdf,AC,2022/02/02,AC,2025/10/20,1668,2025/10/20,0.1654448703,0.00135790609,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.582,-104.8664,,,,,,,,,,,,,Smoky Hill Library
-104.8445199,39.59934294,6,27,37,3,0,6273703244,244,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_244.pdf,AC,2022/02/02,AC,2025/10/20,1519,2025/10/20,0.1407357449,0.00038960609,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.582,-104.8664,,,,,,,,,,,,,Smoky Hill Library
-104.8074356,39.59114056,6,27,37,3,1,6273703256,256,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_256.pdf,AC,2022/02/02,AC,2025/10/20,493,2025/10/20,0.04981394015,0.00010771507,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.582,-104.8664,,,,,,,,,,,,,Smoky Hill Library
-104.8080087,39.58492895,6,27,37,3,0,6273703259,259,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_259.pdf,AC,2022/02/02,AC,2025/10/20,1810,2025/10/20,0.08434051148,0.0001634543,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.582,-104.8664,,,,,,,,,,,,,Smoky Hill Library
-104.7968377,39.57328092,6,27,37,3,0,6273703260,260,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_260.pdf,AC,2022/02/02,AC,2025/10/20,2078,2025/10/20,0.07107534721,0.00022700704,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.582,-104.8664,,,,,,,,,,,,,Smoky Hill Library
-104.8114015,39.60392966,6,27,37,3,0,6273703284,284,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_284.pdf,AC,2022/02/02,AC,2025/10/20,944,2025/10/20,0.0590336018,0.0001021829,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.582,-104.8664,,,,,,,,,,,,,Smoky Hill Library
-104.8668371,39.58153186,6,27,37,3,0,6273703286,286,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_286.pdf,AC,2022/02/02,AC,2025/10/20,2051,2025/10/20,0.1090472448,0.00051971256,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.582,-104.8664,,,,,,,,,,,,,Smoky Hill Library
-104.8167109,39.59957357,6,27,37,3,1,6273703287,287,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_287.pdf,AC,2022/02/02,AC,2025/10/20,197,2025/10/20,0.05481726226,0.00014068976,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.582,-104.8664,,,,,,,,,,,,,Smoky Hill Library
-104.8144217,39.61880264,6,27,40,3,0,6274003274,274,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_274.pdf,AC,2022/02/02,AC,2025/10/20,1050,2025/10/20,0.05082152113,0.00008774223,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.582,-104.8664,,,,,,,,,,,,,Smoky Hill Library
